lsoa_code,lad_code,region_code,country_code,latitude,longitude
E01000987,E09000008,E12000007,E92000001,51.38091369230769,-0.06497441025641026
E01000989,E09000008,E12000007,E92000001,51.38948935135135,-0.04753986486486486
E01000990,E09000008,E12000007,E92000001,51.388276299999994,-0.05975935
E01000991,E09000008,E12000007,E92000001,51.38468102127659,-0.04785297872340425
E01000992,E09000008,E12000007,E92000001,51.3850702,-0.0604861
E01000993,E09000008,E12000007,E92000001,51.382478774193544,-0.0700986129032258
E01000994,E09000008,E12000007,E92000001,51.402366121212125,-0.11075675757575758
E01000995,E09000008,E12000007,E92000001,51.39964776470588,-0.11553017647058825
E01000996,E09000008,E12000007,E92000001,51.39940132142857,-0.11001267857142857
E01000997,E09000008,E12000007,E92000001,51.39751601960785,-0.1075603137254902
E01000998,E09000008,E12000007,E92000001,51.3992422,-0.10436308571428572
E01000999,E09000008,E12000007,E92000001,51.39726243478261,-0.11228591304347826
E01001000,E09000008,E12000007,E92000001,51.39693413043478,-0.1014144347826087
E01001001,E09000008,E12000007,E92000001,51.394992289473684,-0.09678450000000001
E01001002,E09000008,E12000007,E92000001,51.394386851851856,-0.10749044444444446
E01001003,E09000008,E12000007,E92000001,51.39387396551724,-0.10212120689655171
E01001004,E09000008,E12000007,E92000001,51.39119748571429,-0.10513202857142857
E01001005,E09000008,E12000007,E92000001,51.383923476190475,-0.11132328571428571
E01001006,E09000008,E12000007,E92000001,51.38401796875,-0.12493034374999999
E01001007,E09000008,E12000007,E92000001,51.38713095238096,-0.12780361904761905
E01001008,E09000008,E12000007,E92000001,51.383050857142855,-0.11791176190476191
E01001009,E09000008,E12000007,E92000001,51.385045440000006,-0.11404204
E01001010,E09000008,E12000007,E92000001,51.37792311710526,-0.1140622105263158
E01001011,E09000008,E12000007,E92000001,51.382039,-0.10854165853658536
E01001012,E09000008,E12000007,E92000001,51.38194151851852,-0.10312444444444445
E01001013,E09000008,E12000007,E92000001,51.37941329545454,-0.10633474999999999
E01001015,E09000008,E12000007,E92000001,51.31429932727273,-0.13254674545454545
E01001016,E09000008,E12000007,E92000001,51.318296947368424,-0.13033594736842105
E01001017,E09000008,E12000007,E92000001,51.307910423076926,-0.14033779487179487
E01001018,E09000008,E12000007,E92000001,51.30653843283582,-0.11386694029850745
E01001019,E09000008,E12000007,E92000001,51.31010437096774,-0.1280901129032258
E01001020,E09000008,E12000007,E92000001,51.303846563218386,-0.11983891954022989
E01001021,E09000008,E12000007,E92000001,51.29974636170213,-0.12181704255319148
